id,nomor_registrasi,nama,tipe,komposisi,indikasi_umum,indikasi
7429,DBL0624222417B1,sohobion 5000,tablet,cyanocobalamin,"untuk pengobatan penyakit karena kekurangan vitamin b1, b6, dan b12, seperti beri-beri dan polineuritis.",defisiensi vitamin b1| defisiensi vitamin b6| defisiensi vitamin b12| beriberi| polineuritis
7430,DBL1840403117A1,vitropic forte,tablet,cyanocobalamin,"membantu mengatasi kekurangan vitamin b1 thiamine mononitrate , vitamin b6 , vitamin b12 , penderita penyakit - polyneuritis",polineuritis
7431,DBL0307114204A1,zecaneuron,kaplet,thiamine nitrate| pyridoxine hydrochloride| cyanocobalamin,"untuk pencegahan pengobatan kekurangan thiamin mononitrate , pyridoxin hcl , cyanocobalamine",defisiensi vitamin b12| defisiensi tiamin| defisiensi vitamin b6
7432,DKL2111646563A1,prove d3-5000,tablet,cholecalciferol,meningkatkan kadar vitamin d pada pasien dengan kekurangan vitamin d.,defisiensi vitamin d
7433,DKL1909504363B1,hi-d5000,tablet,cholecalciferol,meningkatkan kadar vitamin d pada pasien dengan kekurangan vitamin d.,defisiensi vitamin d
7434,DKL2113322717A1,l-vit d3 5000,tablet,cholecalciferol,meningkatkan kadar vitamin d pada pasien dengan kekurangan vitamin d.,defisiensi vitamin d
7435,DKL2124231163A1,boost d 5000,tablet,kombinasi-dry vitamin d3 100 cws,untuk meningkatkan kadar serum 25(oh)d dalam darah pada pasien dengan kekurangan vitamin d (kadar serum 25(oh)d <30 ng/ml),defisiensi vitamin d
7437,DKL2002507102A1,tride,kapsul,cholecalciferol,tride 5000 berfungsi untuk meningkatkan kadar serum 25(oh)d dalam darah pada pasien dengan kekurangan vitamin d (kadar serum 25(oh)d < 30 mg/ml,defisiensi vitamin d
7441,DTL1224403416A1,theragran-m,tablet,retinol acetate| cholecalciferol| thiamine mononitrate| riboflavin| pyridoxine hydrochloride| cyanocobalamin| nicotinamide| calcium pantothenate| sodium ascorbate| tocopheryl acetate| potassium iodide| ferrous fumarate| copper sulfate| manganese sulfate|,memenuhi kebutuhan vitamin dan mineral pada masa penyembuhan setelah sakit,
7444,TR212697661,sanbe-ivy,sirup,hedera helix folium ekstrak,membantu meredakan batuk berdahak,batuk berdahak
7445,TR172306011,snoozzz,kapsul,campuran ekstrak setara dengan,secara trandisional membantu untuk meringankan gangguan sulit tidur.,gangguan tidur
7447,TR082576161,biosan hd,tablet,tribulus terrestis herba ekstrak,membantu memelihara stamen,
7448,TR152589691,cavicur tablet salut gula,tablet,curcuma xanthorrhiza rhizoma ekstrak,suplemen penambah nafsu makan dan membantu memelihara kesehatan,
7450,TR143380571,forsendi,kapsul,elephanthopus scaber herba ekstrak,membantu meredakan pegal linu dan nyeri sendi,nyeri sendi| pegal linu
7451,TI194658331,green fit liquid chlorophyll,,chlorophyll of medicago sativa,membantu mendetoksifikasi dan menghilangkan kotoran dari tubuh. membantu menyeimbangkan hormon tubuh dan tingkat ph asam / basa (alkali). membantu meningkatkan nutrisi/gizi pada tubuh dan meremajakan sel darah merah. untuk membantu mencegah berbagai macam penyakit.,
7455,TR172502861,balance madia cool down,kaplet,abrus precatorius folium,menghilangkan sembelit dan meredakan gejala panas dalam seperti tenggorokan kering dan sariawan,tenggorokan kering| sembelit| sariawan
7457,TR227003781,konicare natural v cream,krim,lavender oil,"membantu mengatasi gatal ruam akibat pembalut , gatal akibat keputihan , gatal akibat mencukur gatal akibat lembab jamur",keputihan| gatal| infeksi jamur
7458,TR192530821,nephrolit,kapsul,orhosiphonis folia,membantu meluruhkan batu urin di saluran kemih serta membantu melancarkan buang air kecil,sulit buang air kecil| batu kandung kemih
7460,TR083378471,phylari,kapsul,phyllanthus niruri herba ekstrak,meningkatkan daya tahan tubuh tidak mudah terserang penyakit mencegah penyakit flu,flu
7462,TR142581301,rhodium,tablet,citrus sinensis fructus cortex,meredakan gejala hemoroid (wasir) dan varises,varises| wasir (ambeien)
7464,TR223086651,sea quill herbal spirulina freshter,tablet,spirulina,menghambat pertumbuhan pentrasi virus sel  melindungi organ hati kerusakan,penyakit akibat virus| hepatitis
7468,TR102312741,prostresa,kapsul,valeriana officinalis radix ekstrak,membantu meringankan gangguan sulit tidur,gangguan tidur
7469,TR212677801,tasngin,sirup,foeniculum vulgare fructus ekstrak,"membantu meredakan gejala masuk angin demam , pusing , meriang , perut kembung",pusing| meriang| demam| perut kembung| masuk angin
7472,TR183316631,temufit,kapsul,curcuma aeroginosa rhizoma ekstrak,"membantu meringankan gangguan lambung seperti perut kembung, mual dan nyeri",mual muntah| mual| gangguan pencernaan| perut kembung| nyeri
7473,TI144548831,thomson activated ginkgo extract,tablet,ginkgo biloba extract,secara tradisional digunakan untuk membantu sirkulasi darah,gangguan sirkulasi
7475,TR193333871,top up,kapsul,centella asiatica herba ekstrak,secara tradisional membantu memelihara stamen,
7476,TR202340261,unigen tr,kapsul,tribulus terrestris herba ekstrak,membantu memelihara stamen pria,impotensi
7477,TI104342051,wellness epo (evening primrose oil),kapsul,alpha linoleic acid,"membantu menurunkan kadar kolesterol trigliserida darah , menurunkan tekanan darah , mencegah aterosklerosis penyempitan pembuluh darah , kesehatan organ - organ tubuh kulit , rambut , jantung , paru - paru , ginjal , dll , membantu mengatasi muncul persendian rematik , dll , membantu mengurangi gejala pms menopause , memproduksi prostaglandin",menopause| penyempitan pembuluh darah| aterosklerosis| rematik| penyakit premenstrual syndrome
7478,TR172508531,imboost force cough,tablet,echinacea pupurea herba ekstrak,membantu memelihara daya tahan tubuh dan membantu meredakan batuk.,batuk
7482,TR032326781,bio-life imreg,kapsul,ekstrak angelicae dahuricae radix,mengembalikan meningkatkan fungsi kekebalan tubuh menghilangkan virus menghambat pertumbuhan virus,penyakit akibat virus
7484,TR182615941,echinatur kids,sirup,echinacea purpurea ekstrak,membantu sistem imun,
7489,TR192323121,egoji kapsul,kapsul,echinaceae purpurea extract,"membantu meningkatkan daya tahan tubuh , membantu mempercepat penyembuhan penyakit , mencegah tidak mudah terserang penyakit",
7490,TI134347811,natures health echinaceae,kapsul,echinaceae purpurea radix extract,"membantu memperbaiki daya tahan tubuh , membantu meningkatkan daya tahan tubuh bakteri virus dikonsumsi mengatasi pilek , flu , sakit tenggorokan , infeksi membantu mempercepat penyembuhan luka , meningkatkan menstabilkan candida albicans menekan pertumbuhan trichomonas vaginalis penyebab keputihan , manfaat anti kanker , antibiotik alami membantu mengatasi peradangan radang mulut",kanker| luka| sakit tenggorokan| infeksi| pilek| keputihan| radang| radang mulut| vaginitis| flu
7492,TI134347671,natures health grape seed extract,kapsul,vitis vinifera semen ekstrak,"membantu memelihara kesehatan , membantu mencegah timbulnya enzim merusak jaringan kolagen elastin berfungsi mengencangkan kulit , jaringan , otot , pembuluh darah , membantu mengurangi resiko penyakit jantung , hipertensi , varises , retinophaty , katarak , antioksidan melawan radikal bebas mencegah kanker , serangan jantung , penyakit azheimer , arthritis , penuaan , menghambat enzim hialuronidase timbul peradangan mengeluarkan histamin menyebabkan reaksi alergi , mengurangi stress , antioksidan masuk pembuluh darah otak bermanfaat melindungi sel jaringan otak peka serangan radikal bebas  membantu prose pemulihan memar akibat kecelakaan  menjaga kesehatan gigi gusi",arthritis| stres| kanker| alergi| penyakit jantung| hipertensi| retinopathy| serangan jantung| penyakit gigi| katarak| radang| varises| memar| alzheimer
7493,TI024305351,nature`s health noni capsule,kapsul,morinda citrifolia fructus extract,"membantu mentimulasi sistim imunitas  meningkatkan energi , stamen ketahanan tubuh  sebagai analgesik membantu menghilangkan sakit nyeri , dikonsumsi penderita rheumatik mengurangi peradangan menguatkan tulang ligamentum  membantu menjaga kesehatan alat reproduksi pria wanita , membantu impotensi , kesuburan wanita sakit menstruasi  memperbaiki gangguan struktur protein regenerasi sel - sel rusak  menjaga kesehatan pencernaan pernafasan  sebagai antioksidan alami , membantu kerja ginjal meningkatkan pengeluaran urin mengandung toksin tubuh",infertilitas| dismenore| rematik| radang| impotensi
7494,TR212314861,nutrimax echinacea extract,kapsul,echinacea purpurea fructus,membantu memelihara daya tahan tubuh,
7495,TR062363391,primunox,kapsul,echinaceae purpureae herba ekstrak,membantu meningkatkan daya tahan tubuh,
7501,DBL8815801601A1,sangobion,kapsul,folic acid| cyanocobalamin| ferrous gluconate| ascorbic acid| copper (ii) sulfate pentahydrate| manganese sulfate,anemia karena kekurangan zat besi dan mineral lain yang membantu pembentukan darah.,anemia
7520,DKL7604522616A1,moloco b12,tablet,calcium phosphate dibasic,hipogalaksia primer dan sekunder,hipogalaksia
7522,TR213337751,mom uung asi booster,kapsul,channa striata ekstrak,membantu melancarkan air susu ibu (asi),
7526,DBL0422239010A1,folavit 1000 µg,tablet,folic acid,anemia megaloblastik dan makrositik akibat defisensi asam folat. pada keadaan yang membutuhkan suplemen asam folat serta keadaan dimana kebutuhan asam folat meningkat.,defisiensi asam folat| anemia megaloblastik
7526,DBL0422239010A1,folavit,tablet,folic acid,anemia megaloblastik dan makrositik akibat defisensi asam folat. pada keadaan yang membutuhkan suplemen asam folat serta keadaan dimana kebutuhan asam folat meningkat.,defisiensi asam folat| anemia megaloblastik
7528,DBL8515801201A1,hemobion,kapsul,calcium carbonate| ferrous fumarate| folic acid| cholecalciferol| ascorbic acid| cyanocobalamin,"anemia pada kehamilan dan menyusui, anemia akibat pendarahan, kehamilan.",anemia| anemia akibat pendarahan| gangguan kehamilan| anemia pada kehamilan dan menyusui
7532,DBL9600202317A1,iberet folic 500,tablet,nicotinamide| riboflavin| ascorbic acid| folic acid| thiamine mononitrate| pyridoxine hydrochloride| calcium pantothenate| ferrous sulfate| cyanocobalamin,"anemia defisiensi zat besi, anemia megaloblastik disertai kekurangan vitamin c dan b kompleks, terutama pada kehamilan.",anemia| anemia defisiensi besi| anemia megaloblastik| defisiensi vitamin b
7538,DKL0105030217A1,laktafit,tablet,tribasic calcium phosphate| cyanocobalamin| placenta extract,hipogalaktia/produksi asi yang kurang memadai,hipogalaktia
7539,DKL2002507009A1,vitafol,kaplet,folic acid,digunakan untuk suplementasi asam folat untuk ibu hamil,
7541,TR062363951,kattuk,kapsul,sauropus androgynus folium extract,membantu melancarkan air susu ibu,
7544,TR182519081,herba asimor,kaplet,channa striata,membantu melancarkan air susu ibu,
7545,TR142379561,herbatia sari asi,kapsul,sauropus androgynus folium extract,membantu melancarkan air susu ibu (asi).,
7546,DBL1820940516A1,indobion,tablet,folic acid| ferrous fumarate,"untuk membantu memenuhi kebutuhan zat besi , mencegah anemia kekurangan zat besi asam folat mineral membantu prose pembentukan hemoglobin sel darah merah",anemia defisiensi besi| anemia
7549,TR183213571,mamabear teh pelancar asi,sachet,foeniculum vulgare fructus,membantu melancarkan air susu ibu (asi),
7552,TR202541491,milmor plus,kaplet,ekstrak daun katuk,membantu melancarkan air susu ibu,
7554,DBL7214707908A2,obimin af,kaplet,cyanocobalamin| calcium pantothenate| folic acid| ferrous fumarate| copper sulfate| thiamine mononitrate| riboflavin| pyridoxine hydrochloride| nicotinamide| potassium iodide| sodium fluoride| sodium ascorbate| calcium lactate| retinol acetate| cholecalci,suplemen nutrisi untuk sebelum dan sesudah melahirkan dan untuk mengatasi gangguan yang sering timbul selama kehamilan,gangguan kehamilan
7557,DBL9522216601A1,prenamia,kapsul,ferrous fumarate| calcium carbonate| ascorbic acid| folic acid| cyanocobalamin| colecalciferol,suplemen vitamin & mineral pada anemia seperti selama masa kehamilan & menyusui,anemia
7558,DBL0304128636A1,maltofer,tetes,ferric hydroxide polymaltose complex,pengobatan dan pencegahan defisiensi zat besi dan asam folat selama hamil dan sesudah melahirkan,defisiensi asam folat| anemia defisiensi besi
7561,GBL9514103110A2,folic acid,tablet,folic acid,anemia megaloblastik yang disebabkan oleh defisiensi folic acid,anemia megaloblastik| defisiensi vitamin b
7564,DBL0204128263A1,maltofer fol,tablet,ferric hydroxide polymaltose complex| folic acid,"untuk pengobatan defisiensi zat besi laten anemia defisiensi zat besi gejala defisiensi zat besi , pencegahan defisiensi zat besi asam folat , , kehamilan menyusui",anemia| anemia defisiensi besi| gangguan kehamilan| kehilangan darah
7572,GBL1619932616A1,tablet tambah darah,tablet,ferrous fumarate| folic acid,"membantu memenuhi kebutuhan zat besi dan asam folat tubuh, serta mengatasi anemia megaloblastik.",anemia megaloblastik
7573,DBL0016907201A1,omegavit,kapsul,ascorbic acid,"anemia disebabkan kekurangan zat besi mineral , membantu menambah darah",anemia
7575,DBL9316905817A1,omeneuron,tablet,cyanocobalamin| thiamine mononitrate| pyridoxine hydrochloride,berfungsi memacu membantu metabolisme syaraf non - aktif rusak anti anemia,anemia
7576,TR012212001,anak sehat rasa anggur,sachet,curcuma aeruginosa rhizoma,membantu memperbaiki nafsu makan.,anoreksia nervosa
7577,TR102217291,anak sehat rasa jeruk,sachet,curcuma aeruginosa rhizoma,membantu memperbaiki nafsu makan.,anoreksia nervosa
7578,TR102217271,anak sehat rasa strawberry,sachet,curcuma aeruginosa rhizoma,membantu memperbaiki nafsu makan.,anoreksia nervosa
7579,TR192636621,bejo anak,sachet,ekstrak jahe merah (zingiber officinale var|rubrum,"membantu mengatasi masuk angin, perut kembung, pegal-pegal, sakit kepala, mual, dan meriang",pegal linu| meriang| mual| sakit kepala| perut kembung| masuk angin
7581,TI054616511,bio strath,sirup,angelica archangelica root,"meningkatkan sistem pertahanan tubuh , meningkatkan konsentrasi , meningkatkan efisiensi fisik mental , memulihkan vitalitas , menjaga tingkat hemoglobin disaat kehamilan",gangguan kehamilan
7583,TR073674661,cayla syrup,sirup,hibiscus sabdariffa flos ekstrak,menambah nafsu makan  meningkatkan kekebalan tubuh penyakit  meningkatkan kecerdasan otak,
7584,TR162693471,hirokids prime 2 in 1 rasa blackcurrant,sirup,curcumae xanthorhizae rhizoma extract,membantu memperbaiki nafsu makan membantu memelihara daya tahan tubuh,
7585,TR162693481,hirokids prime 2 in 1 rasa jeruk,sirup,curcuma xanthorrhiza rhizoma ekstrak,membantu memperbaiki nafsu makan membantu memelihara daya tahan tubuh,
7588,TR182611771,egoji rasa anggur,sirup,black elderberry dry ext|,"membantu meningkatkan daya tahan tubuh , membantu mempercepat penyembuhan penyakit , mencegah tidak mudah terserang penyakit",
7591,TR172602501,egoji rasa apple-berry,sirup,echinacea purpurea herba extract,"membantu meningkatkan daya tahan tubuh , membantu mempercepat penyembuhan penyakit , mencegah tidak mudah terserang penyakit",
7598,FF152600631,stimuno,sirup,pyllanthi niruri herba extract,membantu merangsang tubuh memproduksi lebih banyak antibodi dan mengaktifkan sistem kesehatan tubuh agar daya tahan tubuh bekerja optimal,
7611,TR193632771,nitacur,sachet,curcumae aeruginosae rhizoma,memperbaiki nafsu makan anak,anoreksia nervosa
7612,TR072368301,sinargi tamacap,kapsul,atractylodis chinensis rhizoma,membantu memperbaiki nafsu makan,anoreksia nervosa
7613,TR142383281,follicore herbal,kapsul,cucurbita moschate semen ekstrak,membantu mengurangi kerontokan rambut,rambut rontok
7614,TR053348251,herbacure naturprost,kapsul,curcumae domesticae rhizoma,membantu memelihara kesehatan prostat,radang prostat
7615,TR082378231,prostakur,kapsul,serenoa repens fructus extract,membantu memelihara kesehatan prostat,kanker prostat| prostatitis| bph (benign prostatic hyperplasia)
7616,TR193331731,prostalon.,kapsul,amylum maydis,"secara tradisional digunakan untuk membantu memelihara kesehatan prostat, mencegah dan mengurangi pembengkakan prostat.",pembengkakan prostat
7618,TR102312751,red ginseng,kapsul,panax ginseng radix extract,"meningkatkan daya tahan tubuh stres penyakit - penyakit  meningkatkan stamen , energi vitalitas mengatasi - seksual pria  mempercepat penyembuhan penyakit - penyakit berat",stres
7621,DBL2014711616A1,new enzyplex,tablet,cyanocobalamin| nicotinamide| kombinasi-nutripanzyme forte| calcium pantothenate| thiamine mononitrate| riboflavin| pyridoxine hydrochloride| deoxycholic acid| dimeticone,"membantu proses pencernaan bermanfaat mencegah dan mengatasi gangguan pada pencernaan seperti rasa kembung, rasa penuh, pada lambung dan keadaan-keadaan di mana di butuhkan peningkatan enzim pencernaan seperti makan terlalu banyak, intoleransi terhadap makanan salah cerna dan lain-lain gangguan pencernaan fungsional.",gangguan pencernaan| perut kembung| intoleransi makanan| penuh lambung
7622,FF202500831,redacid,kaplet,cinnamomi burmannii cortex,membantu meredakan gangguan lambung,gangguan pencernaan
7623,TI174357201,natural factors sdigest,kapsul,carum cervi fructus,"membantu menjaga kesehatan sistem pencernaan dengan melindungi terhadap bakteri patogen, membantu meredakan kembung dan kram perut.",perut kembung| kram perut
